score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings
2,False,5.882352941176464,False,True,False,True,0.3355821562377168,4550.0,4550.0,224464650.0,224.46465,5282.16650390625,0.8613889767835223,-0.13861102321647767,-0.04111032887528876,93.93762758489636,2.0645632436240957,-0.11650485436893199,-0.13861102321647767,28.351408513146932,16.14235449539399,47.818909611617755,,5,trend_break;macd_sell_like;trailing_stop;di_bear;vol_distribution,True,False,True,False,True,False,True,True,False,1301.T,,4550.0,7.8925915,0.7304307,576.49,6229.201,54041653248.0,,1754274600.0,1754620200.0,True,,,True,1754274600.0,2025-08-04,-192.0
5,True,49.85835694050992,False,False,True,True,0.24961107526751708,4041.0,4041.0,947448644.0,947.448644,4176.0,0.9676724137931034,-0.12955140965605705,0.1345966196318511,64.73952539810587,1.6020669487281827,-0.010528893241919635,-0.032327586206896575,10.906722846173578,26.11312160455222,25.302170951103314,fund_small_mcap,0,,False,False,False,False,False,False,False,False,False,1305.T,,4041.0,18.082392,,223.47707,,,,,,True,,,False,,,
2,False,49.43503677196382,True,False,True,True,0.3836076411942617,400.0,400.0,6242102116.4635315,6242.102116463531,4131.0,0.09682885499878964,-0.9100944096111149,-0.872518529071619,74.9157438450677,18.728935961266924,-0.010880301589743957,-0.9031711450012103,69.65969385811884,8.276487700235325,78.15429285371958,fund_small_mcap,2,trend_break;di_bear,True,False,False,False,False,False,True,False,False,1306.T,,400.0,18.086401,,22.116064,,,,,,True,,,False,,,
5,True,49.31129476584022,False,True,False,True,0.2497633384650545,3952.0,3952.0,885572357.1,885.5723571,4086.0,0.9672050905531082,-0.1321191938579177,0.13459741084825594,64.29291890334407,1.6268451139510138,-0.01076345431789738,-0.032794909446891785,11.19266709084068,26.04553785326358,24.646729430035776,fund_small_mcap,0,,False,False,False,False,False,False,False,False,False,1308.T,,3952.0,18.095098,,218.40169,,,,,,True,,,False,,,
5,True,59.95975855130785,False,False,True,True,0.36522671556388553,54270.0,54270.0,5979622.5,5.9796225,57490.0,0.9439902591755088,-0.47332297332297335,0.04965504702849177,997.1258294533449,1.8373426007984979,-0.008223684210526327,-0.03776595744680855,20.302174162883865,19.317349406284222,24.36500600471965,"fund_low_adv20,fund_small_mcap",1,di_bear,False,False,False,False,False,False,True,False,False,1309.T,,54270.0,13.735225,,3951.1548,,,,,,True,,,False,,,
4,True,56.47668393782383,False,False,True,True,0.25085365670138204,1983.0,1983.0,27923964.45,27.92396445,2007.0,0.9880418535127056,-0.178790305457305,0.12697126737597242,35.94316970225225,1.8125652900782778,-0.0070105157736605195,-0.01195814648729443,12.75422333921248,25.378945395702896,20.71608845867335,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1311.T,,1983.0,18.65917,,106.27482,,,,,,True,,,False,,,
6,True,37.062950494309966,False,False,True,False,0.17828142151858326,685.4000244140625,685.4000244140625,2143174.9938964844,2.1431749938964844,734.2999877929688,0.9334060136295504,-0.11882992658996772,0.07868622851777651,10.301796249782349,1.503034123552766,-0.050692486961132266,-0.06659398637044955,12.489430044242198,40.5430725210642,44.549693916557864,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,1319.T,,685.4,17.022459,,40.264454,,,,,,True,,,False,,,
4,True,69.23076923076923,False,False,True,True,0.28272163250116666,62460.0,62460.0,2353667619.5,2353.6676195,63160.0,0.9889170360987967,-0.18357938281950525,0.2207401137064109,1230.9394396876094,1.9707643927115104,-0.011082963901203335,-0.011082963901203335,31.410961448753294,38.36875518185261,11.951821179234601,fund_small_mcap,1,rsi_reversal;ext_dev200,False,False,False,True,False,True,False,False,False,1320.T,,62460.0,24.19651,,2581.364,,,,,,True,,,False,,,
4,True,68.84576098059244,False,False,True,True,0.282348038254653,62650.0,62650.0,22817313983.5,22817.3139835,63400.0,0.9881703470031545,-0.18409559682344434,0.22007987673167495,1242.631266978565,1.9834497477710533,-0.011829652996845463,-0.011829652996845463,31.58909343189118,37.61628920789242,11.616254823772977,fund_small_mcap,1,rsi_reversal;ext_dev200,False,False,False,True,False,True,False,False,False,1321.T,,62650.0,24.09928,,2599.6628,,,,,,True,,,False,,,
5,True,64.72148541114058,False,False,True,False,0.363495281180132,11835.0,11835.0,6901488.5,6.9014885,12190.0,0.9708777686628384,-0.4675432525951557,0.12209290474156553,229.97139823267472,1.9431465841375135,-0.02912223133716163,-0.02912223133716163,32.01695315203055,31.444541219401117,10.683331955601039,"fund_low_adv20,fund_small_mcap",0,,False,False,False,False,False,False,False,False,False,1322.T,,11835.0,17.02515,,695.1481,,,,,,True,,,False,,,
5,True,51.043329091242185,False,False,True,True,0.308403375687805,337.29998779296875,337.29998779296875,23483193.58164978,23.48319358164978,351.8999938964844,0.9585109225440612,-0.1952900016564083,0.30593190597068287,8.104410145287572,2.4027306369966355,-0.04148907745593877,-0.04148907745593877,21.52003345918193,24.33576081462601,21.634817654038464,"fund_low_adv20,fund_small_mcap",1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,1325.T,,337.3,13.595663,,24.809381,,,,,,True,,,False,,,
4,True,31.222385861561108,False,False,True,True,0.0802250659307885,67690.0,67690.0,1158716569.0,1158.716569,78570.0,0.8615247549955454,-0.9935746394210125,0.18268803581582516,1366.3189517947558,2.018494536555999,-0.03685258964143423,-0.13847524500445463,10.463188266948764,25.401193074669,36.94081045437698,"fund_neg_eps,fund_small_mcap",1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,1326.T,,67690.0,-58.26319055738653,398.13666,-1161.797,170.017,,,,,True,,,False,,,
4,True,30.791788856304976,False,False,True,True,0.3944172645924345,17445.0,17445.0,809912509.5,809.9125095,20285.0,0.8599950702489524,-0.20236628050283456,0.12902573395571593,328.90075660396195,1.8853583067008424,-0.03831312017640576,-0.1294910179640718,14.576999459951285,23.286068481432654,36.22881520388414,"fund_neg_eps,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,1328.T,,17445.0,,,,,,,,,True,,,False,,,
4,True,69.32515337423314,False,True,False,True,0.28145424630499527,6241.0,6241.0,3688598318.95,3688.59831895,6311.0,0.9889082554270322,-0.1848822813454526,0.22215659896607742,124.97435694035532,2.0024732725581686,-0.011091744572967799,-0.011091744572967799,31.29183531942509,37.620329583482395,11.735571519395043,fund_small_mcap,2,rsi_reversal;ext_dev200;vol_distribution,False,False,False,True,False,True,False,True,False,1329.T,,6241.0,24.159876,,258.32086,,,,,,True,,,False,,,
4,True,69.34306569343066,False,False,True,True,0.28347161868027587,62770.0,62770.0,2482492824.0,2482.492824,63510.0,0.9883482916076208,-0.1838420576613352,0.22093553520558062,1232.6068307185985,1.9636877978629896,-0.011651708392379168,-0.011651708392379168,31.36072639234482,38.49013245702531,12.02024618037935,fund_small_mcap,1,rsi_reversal;ext_dev200,False,False,False,True,False,True,False,False,False,1330.T,,62770.0,24.095877,,2605.01,,,,,,True,,,False,,,
